    0.000000    -21.290431
    0.589777    -21.290431
    0.589777      8.682984
    0.589777    -21.290431
    1.179587    -21.290431
    1.179587      8.682984
    1.179587    -21.290431
    1.317264    -21.290431
    1.317264      8.682984
    1.317264    -21.290431
    2.348264    -21.290431
    2.348264      8.682984
    2.348264    -21.290431
    2.953880    -21.290431
    2.953880      8.682984
    2.953880    -21.290431
    3.559465    -21.290431
    3.559465      8.682984
    3.559465    -21.290431
    4.581290    -21.290431
    4.581290      8.682984
    0.000000      8.682984
    0.000000    -21.290431
    0.000000      0.000000
    4.581290      0.000000
